game_id,commence_time,home_team,away_team,home_elo_pre,away_elo_pre,home_win_prob,away_win_prob,home_fair_odds,away_fair_odds,nfl_week_index,kickoff_local,home_score,away_score,winner
2024_05_BAL_CIN,,CIN,BAL,1481.7454266945435,1501.5542404033285,0.5504717039939104,0.44952829600608957,1.8166238023581724,2.224554068975568,,,38.0,41.0,away
2024_05_BUF_HOU,,HOU,BUF,1518.8432097003702,1517.8985902041895,0.5798220946120818,0.4201779053879182,1.7246669440374287,2.37994427402549,,,23.0,20.0,home
2024_05_IND_JAX,,JAX,IND,1465.2211961257435,1498.705276963068,0.5309243746165391,0.4690756253834609,1.8835074217910064,2.131852404785514,,,37.0,34.0,home
2024_05_MIA_NE,,NE,MIA,1483.1312845444909,1476.9464368479173,0.5871529822095818,0.4128470177904182,1.7031336471063927,2.4222047317964397,,,10.0,15.0,away
2024_05_CLE_WAS,,WAS,CLE,1521.864383806233,1479.615705219663,0.6364082052068434,0.3635917947931566,1.571318521380445,2.7503370931923508,,,34.0,13.0,home
2024_05_LV_DEN,,DEN,LV,1505.2968669764293,1499.2875984762811,0.5869079589022882,0.4130920410977118,1.7038446741637827,2.4207680141759553,,,34.0,18.0,home
2024_05_ARI_SF,,SF,ARI,1499.619994328708,1477.4119731009,0.6093176971477173,0.39068230285228267,1.641179970122498,2.55962451510915,,,23.0,24.0,away
2024_05_GB_LA,,LA,GB,1483.5920655579084,1499.8411375501455,0.555536968221457,0.44446303177854296,1.8000602249774385,2.249905905556297,,,19.0,24.0,away
2024_05_NYG_SEA,,SEA,NYG,1518.8960737640068,1480.5198677498668,0.631234538375123,0.368765461624877,1.5841972186346547,2.7117507035331854,,,20.0,29.0,away
2024_05_DAL_PIT,,PIT,DAL,1521.2972249429345,1499.4825512644861,0.6087785503817291,0.3912214496182709,1.642633432753107,2.556097067212794,,,17.0,20.0,away
2024_05_NO_KC,,KC,NO,1538.5399775640267,1498.9072886688107,0.6329165900526142,0.36708340994738575,1.5799870246992107,2.724176502946103,,,26.0,13.0,home
2024_06_SF_SEA,,SEA,SF,1506.2713829965044,1487.4336403857535,0.6046896535827689,0.39531034641723106,1.6537408802598632,2.529658049841549,,,24.0,36.0,away
2024_06_JAX_CHI,,CHI,JAX,1507.4483374756205,1474.6027086334127,0.6237932416906937,0.3762067583093063,1.6030952776751106,2.658112800774911,,,35.0,16.0,home
2024_06_WAS_BAL,,BAL,WAS,1512.5636744832068,1529.1362197020962,0.5550771486679625,0.44492285133203746,1.8015513742544327,2.247580669336579,,,30.0,23.0,home
2024_06_ARI_GB,,GB,ARI,1510.9518769145745,1489.5983270438544,0.6081461670609637,0.3918538329390363,1.6443415319589687,2.551971975110366,,,34.0,13.0,home
2024_06_HOU_NE,,NE,HOU,1471.3882249002993,1527.2467678081284,0.49876445995155316,0.5012355400484468,2.0049544029202355,1.995070022176291,,,21.0,41.0,away
2024_06_TB_NO,,NO,TB,1491.565620469863,1506.8875873047823,0.5568543254843457,0.44314567451565434,1.7958017999235458,2.256594292820237,,,27.0,51.0,away
2024_06_CLE_PHI,,PHI,CLE,1500.0704031814043,1472.3438693237997,0.6168530450872377,0.3831469549127623,1.6211316584464233,2.6099646289181324,,,20.0,16.0,home
2024_06_IND_TEN,,TEN,IND,1481.121485125708,1489.3237644553988,0.566942981461294,0.43305701853870604,1.7638458058383628,2.309164745497876,,,17.0,20.0,away
2024_06_LAC_DEN,,DEN,LAC,1513.5587077983835,1500.0681796717672,0.5973085486973577,0.4026914513026423,1.6741766080208516,2.483290858957051,,,16.0,23.0,away
2024_06_PIT_LV,,LV,PIT,1491.025757654327,1509.1216539353,0.5529104387140549,0.4470895612859451,1.8086111781969152,2.2366883206213575,,,13.0,32.0,away
2024_06_ATL_CAR,,CAR,ATL,1472.5640743934837,1507.3048836893934,0.5291223199859529,0.47087768001404706,1.8899221639838362,2.123693779603587,,,20.0,38.0,away
2024_06_DET_DAL,,DAL,DET,1511.6581222721206,1517.4957403683552,0.5702819077432035,0.42971809225679647,1.7535187184130299,2.32710704533801,,,9.0,47.0,away
2024_06_CIN_NYG,,NYG,CIN,1493.1445585173692,1470.7359926146653,0.6095924735990809,0.39040752640091914,1.6404402011329358,2.561426028895445,,,7.0,17.0,away
2024_06_BUF_NYJ,,NYJ,BUF,1492.0701829348795,1509.4950320964313,0.553865142706593,0.44613485729340696,1.8054936534067905,2.241474710285495,,,20.0,23.0,away
2024_07_DEN_NO,,NO,DEN,1480.428533960176,1501.6125368244363,0.5485120407080983,0.45148795929190166,1.8231140353984865,2.214898491575204,,,10.0,33.0,away
2024_07_NE_JAX,,JAX,NE,1467.0785734672265,1461.4129357012682,0.5864282927766746,0.41357170722332537,1.7052383254994536,2.4179603743057987,,,32.0,16.0,home
2024_07_SEA_ATL,,ATL,SEA,1517.8873300891123,1494.177589924849,0.6113735828502018,0.3886264171497982,1.6356611212051977,2.5731652709922304,,,14.0,34.0,away
2024_07_TEN_BUF,,BUF,TEN,1520.5723349505631,1469.782625496482,0.6477068407444968,0.3522931592555032,1.5439083503434443,2.8385450404807395,,,34.0,10.0,home
2024_07_CIN_CLE,,CLE,CIN,1464.6809302255444,1482.927842086647,0.5526955336146163,0.4473044663853837,1.8093144221014825,2.2356137153757616,,,14.0,21.0,away
2024_07_HOU_GB,,GB,HOU,1518.7889535733552,1537.2220570071595,0.5524305436695416,0.4475694563304584,1.8101823142461688,2.2342900880654826,,,24.0,22.0,home
2024_07_MIA_IND,,IND,MIA,1500.6626240846247,1488.689496492109,0.5952057698291915,0.4047942301708085,1.6800912401890424,2.470390943018225,,,16.0,10.0,home
2024_07_DET_MIN,,MIN,DET,1546.7507554005547,1528.9013785232194,0.6033288304589821,0.3966711695410179,1.6574709337845674,2.52097978574315,,,29.0,31.0,away
2024_07_PHI_NYG,,NYG,PHI,1480.9527090453876,1507.7333422796596,0.5405218649773925,0.4594781350226075,1.8500639193232735,2.1763821252360516,,,3.0,28.0,away
2024_07_LV_LA,,LA,LV,1472.4813261934794,1479.9675488800458,0.5679547172313518,0.4320452827686482,1.7607037491910784,2.314572198524571,,,20.0,15.0,home
2024_07_CAR_WAS,,WAS,CAR,1520.2377626754555,1461.9816279937647,0.6574508187343471,0.3425491812656529,1.521026320911869,2.91928883410316,,,40.0,7.0,home
2024_07_KC_SF,,SF,KC,1499.527433457409,1545.8816457629744,0.5124397210366339,0.48756027896336607,1.9514490367316992,2.0510284433468735,,,18.0,28.0,away
2024_07_NYJ_PIT,,PIT,NYJ,1520.1798627095811,1480.9928800807477,0.6323202917601842,0.3676797082398158,1.5814770030806842,2.719758468008137,,,37.0,15.0,home
2024_07_BAL_TB,,TB,BAL,1518.0246738144692,1521.4621315098475,0.5736644309078659,0.4263355690921341,1.7431793678011847,2.3455701857798616,,,31.0,41.0,away
2024_07_LAC_ARI,,ARI,LAC,1481.7612503850737,1512.0143506457143,0.5355535469060005,0.46444645309399946,1.8672269202159133,2.153100736023082,,,17.0,15.0,home
2024_08_MIN_LA,,LA,MIN,1481.1222318488524,1534.684178791375,0.5020695128900777,0.49793048710992227,1.991756070277341,2.0083124570342723,,,30.0,20.0,home
2024_08_PHI_CIN,,CIN,PHI,1493.9817527589394,1518.5437795792075,0.543692041758546,0.456307958241454,1.8392765080127853,2.191502431502308,,,17.0,37.0,away
2024_08_BAL_CLE,,CLE,BAL,1453.627019553252,1532.9354201280048,0.46507436940534613,0.5349256305946539,2.150193744881321,1.8694187431033036,,,29.0,24.0,home
2024_08_TEN_DET,,DET,TEN,1540.967955132399,1462.736762311372,0.682858668686227,0.317141331313773,1.4644318742030924,3.1531683235907875,,,52.0,14.0,home
2024_08_IND_HOU,,HOU,IND,1528.2706678805503,1508.7585086880408,0.605617289670389,0.39438271032961103,1.6512078123533367,2.5356081131554564,,,23.0,20.0,home
2024_08_GB_JAX,,JAX,GB,1475.350007611693,1527.7403426999645,0.5037555390752356,0.4962444609247644,1.985089835112762,2.0151358427990798,,,27.0,30.0,away
2024_08_ARI_MIA,,MIA,ARI,1480.5936118886927,1491.0501794469537,0.5637542280098206,0.43624577199017944,1.7738226168701658,2.2922858264916584,,,27.0,28.0,away
2024_08_NYJ_NE,,NE,NYJ,1453.1415015568018,1473.6392859159514,0.5494901033695333,0.4505098966304667,1.8198689910298491,2.21970706410531,,,25.0,22.0,home
2024_08_ATL_TB,,TB,ATL,1506.551385196312,1505.6598584321082,0.5797476335314738,0.42025236646852615,1.7248884551862704,2.3795225911592643,,,26.0,31.0,away
2024_08_NO_LAC,,LAC,NO,1502.7254215838343,1469.458293146014,0.6243624739149879,0.3756375260850121,1.6016337332537354,2.6621408420565675,,,26.0,8.0,home
2024_08_BUF_SEA,,SEA,BUF,1506.405061581853,1527.618198135673,0.5484705083054274,0.45152949169457257,1.8232520889584984,2.2146947616799935,,,10.0,31.0,away
2024_08_CAR_DEN,,DEN,CAR,1512.5827776385984,1455.1306443684516,0.6564077461536029,0.34359225384639713,1.5234433259810964,2.910426497702855,,,28.0,14.0,home
2024_08_KC_LV,,LV,KC,1471.3266432246728,1556.130440183707,0.45721378566457466,0.5427862143354254,2.187160648593455,1.8423459800363138,,,20.0,27.0,away
2024_08_CHI_WAS,,WAS,CHI,1527.0887463007687,1514.9724726418067,0.5954042890069872,0.40459571099301284,1.679531065635748,2.4716030665418236,,,18.0,15.0,home
2024_08_DAL_SF,,SF,DAL,1489.2786390366764,1500.2524841172565,0.5630217704247423,0.43697822957525767,1.7761302538010248,2.2884435249142707,,,30.0,24.0,home
2024_08_NYG_PIT,,PIT,NYG,1527.5334568743774,1470.1422717458397,0.6563286132584458,0.3436713867415542,1.5236270060440362,2.9097563503359516,,,26.0,18.0,home
2024_09_HOU_NYJ,,NYJ,HOU,1464.629087983342,1536.1583220871426,0.47623045041507545,0.5237695495849246,2.099823728466785,1.9092366113923138,,,21.0,13.0,home
2024_09_DAL_ATL,,ATL,DAL,1517.2548111027377,1491.5129195257514,0.6141493328663028,0.3858506671336972,1.6282684788289024,2.59167622393536,,,27.0,21.0,home
2024_09_DEN_BAL,,BAL,DEN,1522.2369075161118,1519.4546227155263,0.58239710792057,0.41760289207943,1.7170414935102745,2.394619431442528,,,41.0,10.0,home
